Authors	Record Count	% of 1,493
Kelbert A	1	0.067
Keller LM	1	0.067
Kelly K	1	0.067
Kelly RM	1	0.067
Kendon M	1	0.067
Kennedy J	1	0.067
Kern M	1	0.067
Kern S	1	0.067
Kerr K	1	0.067
Khaki M	1	0.067
Khan JU	1	0.067
Khan ZH	1	0.067
Kheyrollah Pour H	1	0.067
Kholodov AL	1	0.067
Khoshkam M	1	0.067
Kidd R	1	0.067
Kieke D	1	0.067
Kiem AS	1	0.067
Kikuchi T	1	0.067
Killick RE	1	0.067
Kim H	1	0.067
Kim JW	1	0.067
Kim K	1	0.067
Kim SJ	1	0.067
Kim SY	1	0.067
Kimberlain TB	1	0.067
King GP	1	0.067
King R	1	0.067
Kirchner G	1	0.067
Kirezci C	1	0.067
Kirillin G	1	0.067
Kleinherenbrink M	1	0.067
Klos A	1	0.067
Klotzbach P	1	0.067
Knaff JA	1	0.067
Kobayashi S	1	0.067
Koehl A	1	0.067
Koen T	1	0.067
Koenig R	1	0.067
Kohler J	1	0.067
Koidl F	1	0.067
Koizumi K	1	0.067
Kolahchi AA	1	0.067
Kolodziejczyk N	1	0.067
Komuro Y	1	0.067
Kong C	1	0.067
Kong DM	1	0.067
Kong FP	1	0.067
Kong XX	1	0.067
Kong YW	1	0.067
Koo Y	1	0.067
Korshunova NN	1	0.067
Koshkin N	1	0.067
Koskela T	1	0.067
Kostelecky J	1	0.067
Kostianoy A	1	0.067
Kotulak K	1	0.067
Kouraev A	1	0.067
Kouraev AV	1	0.067
Kraft S	1	0.067
Krajewski WF	1	0.067
Kramarova N	1	0.067
Krasting JP	1	0.067
Kratz DP	1	0.067
Krause P	1	0.067
Krien Y	1	0.067
Krishfield R	1	0.067
Kruger A	1	0.067
Kruijff M	1	0.067
Kruk MC	1	0.067
Krypiak-gregorczyk A	1	0.067
Kuang HH	1	0.067
Kuang KF	1	0.067
Kucharski D	1	0.067
Kuhn M	1	0.067
Kumar A	1	0.067
Kumar R	1	0.067
Kuo C	1	0.067
Kuo NJ	1	0.067
Kuo YH	1	0.067
Kuragano T	1	0.067
Kurbaniyazov A	1	0.067
Kuria D	1	0.067
Kurtz NT	1	0.067
Kvalsund K	1	0.067
Kwok R	1	0.067
L'ecuyer T	1	0.067
L'heureux M	1	0.067
Labroue S	1	0.067
Lachut M	1	0.067
Lagerloef GSE	1	0.067
Lago LS	1	0.067
Lai JZ	1	0.067
Lakkala K	1	0.067
Lambeck K	1	0.067
Lambin J	1	0.067
Lamine BOM	1	0.067
Lan JA	1	0.067
Lan MX	1	0.067
Lan T	1	0.067
Lander MA	1	0.067
Landerer FW	1	0.067
Landsea CW	1	0.067
Lang SN	1	0.067
Lang SY	1	0.067
Lankhorst M	1	0.067
Lantz K	1	0.067
Lapin V	1	0.067
Large WG	1	0.067
Larraondo PR	1	0.067
Lasson L	1	0.067
Laurain O	1	0.067
Laurichesse D	1	0.067
Laxenaire R	1	0.067
Lazaro C	1	0.067
Lazzara MA	1	0.067
Le Cozannet G	1	0.067
Le Gac S	1	0.067
Le Sommer J	1	0.067
Le Traon PY	1	0.067
Le Y	1	0.067
Lebedev S	1	0.067
Leclercq P	1	0.067
Lee CM	1	0.067
Lee JC	1	0.067
Lee T	1	0.067
Lee YK	1	0.067
Leger F	1	0.067
Legler D	1	0.067
Lei H	1	0.067
Lei JH	1	0.067
Lei LP	1	0.067
Lei LQ	1	0.067
Lei SG	1	0.067
Lei YB	1	0.067
Lei Z	1	0.067
Leiterer R	1	0.067
Lejba P	1	0.067
Lemoine F	1	0.067
Lemoine FG	1	0.067
Lemoine JM	1	0.067
Lemos G	1	0.067
Lenain L	1	0.067
Lendasse A	1	0.067
Levy M	1	0.067
Lewis QW	1	0.067
Li A	1	0.067
Li AM	1	0.067
Li AZ	1	0.067
Li BC	1	0.067
Li BF	1	0.067
Li BJ	1	0.067
Li BT	1	0.067
Li BX	1	0.067
Li CC	1	0.067
Li CH	1	0.067
Li CK	1	0.067
Li CM	1	0.067
Li CW	1	0.067
Li DH	1	0.067
Li DL	1	0.067
Li FL	1	0.067
Li FP	1	0.067
Li FT	1	0.067
Li G	1	0.067
Li GC	1	0.067
Li HG	1	0.067
Li HL	1	0.067
Li HT	1	0.067
Li HW	1	0.067
Li JB	1	0.067
Li JH	1	0.067
Li JJ	1	0.067
Li JM	1	0.067
Li JR	1	0.067
Li JS	1	0.067
Li JT	1	0.067
Li K	1	0.067
Li KW	1	0.067
Li LC	1	0.067
Li LF	1	0.067
Li LH	1	0.067
Li LJ	1	0.067
Li LZ	1	0.067
Li LZX	1	0.067
Li MJ	1	0.067
Li MK	1	0.067
Li MS	1	0.067
Li MY	1	0.067
Li MZ	1	0.067
Li N	1	0.067
Li PN	1	0.067
Li QM	1	0.067
Li QX	1	0.067
Li RD	1	0.067
Li RP	1	0.067
Li SF	1	0.067
Li ST	1	0.067
Li T	1	0.067
Li WE	1	0.067
Li WG	1	0.067
Li WH	1	0.067
Li WT	1	0.067
Li WW	1	0.067
Li WY	1	0.067
Li XB	1	0.067
Li XS	1	0.067
Li XZ	1	0.067
Li YC	1	0.067
Li YF	1	0.067
Li YH	1	0.067
Li YJ	1	0.067
Li YK	1	0.067
Li YN	1	0.067
Li YQ	1	0.067
Li YY	1	0.067
Li YZ	1	0.067
Li ZC	1	0.067
Li ZX	1	0.067
Lian SM	1	0.067
Lian WQ	1	0.067
Liang DQ	1	0.067
Liang GZ	1	0.067
Liang H	1	0.067
Liang K	1	0.067
Liang KL	1	0.067
Liang LS	1	0.067
Liang P	1	0.067
Liang SH	1	0.067
Liang TG	1	0.067
Liang W	1	0.067
Liang YQ	1	0.067
Liao GH	1	0.067
Liao XH	1	0.067
Liao ZM	1	0.067
Lie F	1	0.067
Lieser JL	1	0.067
Lim HC	1	0.067
Lima LN	1	0.067
Lin CG	1	0.067
Lin G	1	0.067
Lin HF	1	0.067
Lin II	1	0.067
Lin JA	1	0.067
Lin LC	1	0.067
Lin LX	1	0.067
Lin PG	1	0.067
Lin PR	1	0.067
Lin SJ	1	0.067
Lin XY	1	0.067
Lindsey EO	1	0.067
Lionello P	1	0.067
Lister A	1	0.067
Liston GE	1	0.067
Liu A	1	0.067
Liu BC	1	0.067
Liu BX	1	0.067
Liu CJ	1	0.067
Liu CQ	1	0.067
Liu DD	1	0.067
Liu DH	1	0.067
Liu EH	1	0.067
Liu FL	1	0.067
Liu FM	1	0.067
Liu FX	1	0.067
Liu GW	1	0.067
Liu HU	1	0.067
Liu HW	1	0.067
Liu JF	1	0.067
Liu JH	1	0.067
Liu JL	1	0.067
Liu JN	1	0.067
Liu JZ	1	0.067
Liu LF	1	0.067
Liu M	1	0.067
Liu MF	1	0.067
Liu MJ	1	0.067
Liu N	1	0.067
Liu QL	1	0.067
Liu RS	1	0.067
Liu RX	1	0.067
Liu SC	1	0.067
Liu SH	1	0.067
Liu ST	1	0.067
Liu SX	1	0.067
Liu WB	1	0.067
Liu WC	1	0.067
Liu WJ	1	0.067
Liu XF	1	0.067
Liu XG	1	0.067
Liu XH	1	0.067
Liu XM	1	0.067
Liu XQ	1	0.067
Liu YB	1	0.067
Liu YD	1	0.067
Liu YS	1	0.067
Liu YY	1	0.067
Liu ZC	1	0.067
Liu ZZ	1	0.067
Lo HK	1	0.067
Locarnini R	1	0.067
Loddo CN	1	0.067
Loeb NG	1	0.067
Long CS	1	0.067
Long SC	1	0.067
Long XM	1	0.067
Long YN	1	0.067
Longuevergne L	1	0.067
Loomis BD	1	0.067
Lorrey AM	1	0.067
Los SO	1	0.067
Lou AG	1	0.067
Lou LJ	1	0.067
Lou LL	1	0.067
Love-brotak SE	1	0.067
Loyola D	1	0.067
Lu B	1	0.067
Lu C	1	0.067
Lu FL	1	0.067
Lu GN	1	0.067
Lu HY	1	0.067
Lu JK	1	0.067
Lu JZ	1	0.067
Lu Q	1	0.067
Lu SL	1	0.067
Lu WJ	1	0.067
Lu XC	1	0.067
Lu XG	1	0.067
Lu XP	1	0.067
Lu XS	1	0.067
Lu YY	1	0.067
Lu ZF	1	0.067
Luan KF	1	0.067
Luan QZ	1	0.067
Lui YY	1	0.067
Lumpkin R	1	0.067
Lund B	1	0.067
Luo FY	1	0.067
Luo J	1	0.067
Luo JC	1	0.067
Luo JJ	1	0.067
Luo R	1	0.067
Luo RQ	1	0.067
Luo SX	1	0.067
Luo X	1	0.067
Luo XG	1	0.067
Luo YY	1	0.067
Luo Z	1	0.067
Luojus K	1	0.067
Luu QH	1	0.067
Lv CJ	1	0.067
Lyman J	1	0.067
Lyman JM	1	0.067
Lyu G	1	0.067
Lyu LL	1	0.067
Ma BD	1	0.067
Ma GY	1	0.067
Ma HZ	1	0.067
Ma JG	1	0.067
Ma JM	1	0.067
Ma JR	1	0.067
Ma LB	1	0.067
Ma M	1	0.067
Ma QF	1	0.067
Ma RH	1	0.067
Ma WF	1	0.067
Ma WJ	1	0.067
Ma XF	1	0.067
Ma YC	1	0.067
Ma YP	1	0.067
Macara GR	1	0.067
Machutchon K	1	0.067
Macintosh C	1	0.067
Maddux BC	1	0.067
Maksym T	1	0.067
Malkova GV	1	0.067
Mallett R	1	0.067
Mancini M	1	0.067
Manfredi C	1	0.067
Manney G	1	0.067
Manucharyan GE	1	0.067
Mao D	1	0.067
Mao KF	1	0.067
Mao RY	1	0.067
Mao XY	1	0.067
Mao XZ	1	0.067
Maqueda MAM	1	0.067
Marcellin-honore V	1	0.067
Marchenko SS	1	0.067
Marengo JA	1	0.067
Marin F	1	0.067
Marra JJ	1	0.067
Marsland SJ	1	0.067
Martin I	1	0.067
Martinez-guingla R	1	0.067
Maruyama T	1	0.067
Marzeion B	1	0.067
Masek JG	1	0.067
Masina S	1	0.067
Mason E	1	0.067
Massari C	1	0.067
Massom RA	1	0.067
Mastro P	1	0.067
Mata MM	1	0.067
Mathis JT	1	0.067
Matin M	1	0.067
Matsumoto K	1	0.067
Matthews AP	1	0.067
Mavrocordatos C	1	0.067
Maximenko N	1	0.067
Mayer B	1	0.067
Mazloff M	1	0.067
Mazumder LC	1	0.067
Mcbride C	1	0.067
Mccarthy G	1	0.067
Mccord MR	1	0.067
Mccormick MP	1	0.067
Mccubbine JC	1	0.067
Mcdougall TJ	1	0.067
Mcgarry JF	1	0.067
Mcgree S	1	0.067
Mcinnes KL	1	0.067
Mclean N	1	0.067
Mcmillan M	1	0.067
Mcvicar TR	1	0.067
Mcwilliams J	1	0.067
Mcwilliams JC	1	0.067
Mears CA	1	0.067
Medina T	1	0.067
Mei DK	1	0.067
Mei X	1	0.067
Meier W	1	0.067
Meinen CS	1	0.067
Meister R	1	0.067
Mekonnen A	1	0.067
Melet A	1	0.067
Meloni M	1	0.067
Melzer T	1	0.067
Men HT	1	0.067
Menendez M	1	0.067
Meng GJ	1	0.067
Meng PB	1	0.067
Meng SH	1	0.067
Meng SY	1	0.067
Meng W	1	0.067
Meng WD	1	0.067
Meng X	1	0.067
Meng XH	1	0.067
Meng XL	1	0.067
Meng ZG	1	0.067
Mengistu Tsidu G	1	0.067
Merchant C	1	0.067
Meredith MP	1	0.067
Merino E	1	0.067
Merrifield M	1	0.067
Merrifield MA	1	0.067
Mertikas S	1	0.067
Meshkov E	1	0.067
Metref S	1	0.067
Meylan M	1	0.067
Miao XY	1	0.067
Miao Y	1	0.067
Miege C	1	0.067
Mignac D	1	0.067
Miller ME	1	0.067
Milne G	1	0.067
Min	1	0.067
Min HS	1	0.067
Minster JF	1	0.067
Misch DJ	1	0.067
Mitchum G	1	0.067
Mitchum GT	1	0.067
Mo XG	1	0.067
Mohajerani Y	1	0.067
Mok HY	1	0.067
Monier M	1	0.067
Montecino HDC	1	0.067
Monteiro P	1	0.067
Montzka SA	1	0.067
Moon I	1	0.067
Moore C	1	0.067
Moreau T	1	0.067
Moreira D	1	0.067
Morel Y	1	0.067
Morice C	1	0.067
Morison J	1	0.067
Morrow R	1	0.067
Morton YJ	1	0.067
Mostofa KMG	1	0.067
Mote T	1	0.067
Mouche AA	1	0.067
Moyard J	1	0.067
Mu GY	1	0.067
Mu L	1	0.067
Mu LL	1	0.067
Mu M	1	0.067
Mu YQ	1	0.067
Mu YX	1	0.067
Mudryk L	1	0.067
Muhle J	1	0.067
Mukherjee A	1	0.067
Mulet S	1	0.067
Mullan AB	1	0.067
Muller M	1	0.067
Muller R	1	0.067
Murthy MSR	1	0.067
Na H	1	0.067
Naeije M	1	0.067
Nakamura Y	1	0.067
Naksen D	1	0.067
Nan Y	1	0.067
Nan YM	1	0.067
Nash ER	1	0.067
Naveira Garabato AC	1	0.067
Neal JC	1	0.067
Nemani RR	1	0.067
Nencioli F	1	0.067
Nengchen C	1	0.067
Neprochnov YP	1	0.067
Nerem S	1	0.067
Neumann A	1	0.067
Newman L	1	0.067
Newman PA	1	0.067
Ngodock H	1	0.067
Ni GQ	1	0.067
Ni QB	1	0.067
Ni QBA	1	0.067
Ni RG	1	0.067
Ni-meister W	1	0.067
Nicholls RJ	1	0.067
Nie HT	1	0.067
Nie WF	1	0.067
Nie Y	1	0.067
Nieto JJ	1	0.067
Nilsen JEO	1	0.067
Ning JS	1	0.067
Nino F	1	0.067
Nishino S	1	0.067
Niu XH	1	0.067
Niu XL	1	0.067
Noetzli J	1	0.067
Norman R	1	0.067
Nous C	1	0.067
Nurser AJG	1	0.067
O'neel S	1	0.067
Oberman NG	1	0.067
Obligis E	1	0.067
Oey LY	1	0.067
Ofterdinger U	1	0.067
Ogallo LA	1	0.067
Ogle J	1	0.067
Ohara Y	1	0.067
Oki T	1	0.067
Okino K	1	0.067
Okwuashi O	1	0.067
Olascoaga MJ	1	0.067
Oludhe CS	1	0.067
Onojeghuo AO	1	0.067
Orr JC	1	0.067
Orvik KA	1	0.067
Osama N	1	0.067
Osborn TJ	1	0.067
Otosaka I	1	0.067
Otten M	1	0.067
Ou G	1	0.067
Ou JK	1	0.067
Ouyang GZ	1	0.067
Ouyang J	1	0.067
Ouyang NL	1	0.067
Ouyang ZY	1	0.067
Overland J	1	0.067
Oyunjargal L	1	0.067
Ozbahceci BO	1	0.067
Ozludemir MT	1	0.067
Ozsoy B	1	0.067
Ozsoy-cicek B	1	0.067
Pabon D	1	0.067
Padman L	1	0.067
Paiva R	1	0.067
Palmer MD	1	0.067
Pan BZ	1	0.067
Pan HB	1	0.067
Pan HD	1	0.067
Pan HY	1	0.067
Pan JP	1	0.067
Pan XD	1	0.067
Pan Y	1	0.067
Panero WR	1	0.067
Pang J	1	0.067
Pang XP	1	0.067
Paniagua G	1	0.067
Paolo F	1	0.067
Pappenberger F	1	0.067
Para F	1	0.067
Parinussa RM	1	0.067
Paris A	1	0.067
Paris J	1	0.067
Park EH	1	0.067
Park H	1	0.067
Park TJ	1	0.067
Parker D	1	0.067
Parkes D	1	0.067
Parsons R	1	0.067
Pasch RJ	1	0.067
Pascual A	1	0.067
Pascual-ramirez R	1	0.067
Passaro M	1	0.067
Paul F	1	0.067
Paul S	1	0.067
Pearson C	1	0.067
Pei L	1	0.067
Pelto MS	1	0.067
Penduff T	1	0.067
Peng DL	1	0.067
Peng F	1	0.067
Peng HY	1	0.067
Peng L	1	0.067
Peng LF	1	0.067
Peng P	1	0.067
Peng Q	1	0.067
Peng QH	1	0.067
Peng SW	1	0.067
Penna NT	1	0.067
Pepe A	1	0.067
Pereira RAD	1	0.067
Perez B	1	0.067
Perosanz F	1	0.067
Perovich D	1	0.067
Persson O	1	0.067
Persson POG	1	0.067
Pesek I	1	0.067
Peterson TC	1	0.067
Peterson TD	1	0.067
Petitbon I	1	0.067
Petropavlovskikh I	1	0.067
Petropoulos GP	1	0.067
Petrovic S	1	0.067
Peuch VH	1	0.067
Pezza AB	1	0.067
Phan VH	1	0.067
Phanthuwongpakdee N	1	0.067
Phillips D	1	0.067
Photiadou C	1	0.067
Pickart RS	1	0.067
Picot N	1	0.067
Piecuch CG	1	0.067
Pierdicca N	1	0.067
Pinty B	1	0.067
Piotrowicz S	1	0.067
Pirani A	1	0.067
Piras F	1	0.067
Pitcher LH	1	0.067
Pitonak M	1	0.067
Pitts MC	1	0.067
Platov G	1	0.067
Poggiali V	1	0.067
Poirier E	1	0.067
Ponte RM	1	0.067
Portabella M	1	0.067
Porter AO	1	0.067
Prants S	1	0.067
Prigent C	1	0.067
Pritchard TR	1	0.067
Proch Zka I	1	0.067
Provost C	1	0.067
Pujol MI	1	0.067
Qi SH	1	0.067
Qi SS	1	0.067
Qian HB	1	0.067
Qian SH	1	0.067
Qian SM	1	0.067
Qian XD	1	0.067
Qian YK	1	0.067
Qian YQ	1	0.067
Qiao F	1	0.067
Qiao K	1	0.067
Qiao L	1	0.067
Qiao LN	1	0.067
Qin DD	1	0.067
Qin G	1	0.067
Qin HL	1	0.067
Qin LJ	1	0.067
Qin QY	1	0.067
Qin YC	1	0.067
Qin YH	1	0.067
Qiu F	1	0.067
Qiu H	1	0.067
Qiu S	1	0.067
Qiu Y	1	0.067
Qiu YS	1	0.067
Qiu ZG	1	0.067
Qiu ZY	1	0.067
Qu DA	1	0.067
Qu LJ	1	0.067
Qu QL	1	0.067
Qu TD	1	0.067
Qu XJ	1	0.067
Qu ZH	1	0.067
Quartly G	1	0.067
Quartly GD	1	0.067
Quegan S	1	0.067
Quilfen Y	1	0.067
Quintana J	1	0.067
Radicella SM	1	0.067
Rahimzadeh F	1	0.067
Raicich F	1	0.067
Raj RP	1	0.067
Rajeevan M	1	0.067
Rami A	1	0.067
Ramos A	1	0.067
Rao PZ	1	0.067
Rapizo H	1	0.067
Rateb A	1	0.067
Ray RD	1	0.067
Rayna M	1	0.067
Raynor D	1	0.067
Razuvaev VN	1	0.067
Reagan J	1	0.067
Reager JT	1	0.067
Reales JMS	1	0.067
Reid P	1	0.067
Reimer C	1	0.067
Remy E	1	0.067
Remy F	1	0.067
Remy S	1	0.067
Ren HR	1	0.067
Ren QF	1	0.067
Ren SF	1	0.067
Ren X	1	0.067
Ren XY	1	0.067
Rennermalm AK	1	0.067
Rennie J	1	0.067
Renwick JA	1	0.067
Ressler G	1	0.067
Restano M	1	0.067
Retscher G	1	0.067
Revadekar JV	1	0.067
Revtova E	1	0.067
Ribal A	1	0.067
Richards K	1	0.067
Richardson A	1	0.067
Richardson D	1	0.067
Richman JG	1	0.067
Richter-menge JA	1	0.067
Ricker R	1	0.067
Ricko M	1	0.067
Riddle DB	1	0.067
Ries JC	1	0.067
Rignot E	1	0.067
Rinne E	1	0.067
Robinson DA	1	0.067
Robinson IS	1	0.067
Roca R	1	0.067
Rodell M	1	0.067
Rodriguez J	1	0.067
Roemmich D	1	0.067
Roemmich DH	1	0.067
Rollins MG	1	0.067
Romanovsky VE	1	0.067
Ronchail J	1	0.067
Roohi S	1	0.067
Rose SK	1	0.067
Rosello J	1	0.067
Rosenlof KH	1	0.067
Rosmorduc V	1	0.067
Roth C	1	0.067
Rougier J	1	0.067
Rovera GD	1	0.067
Royston S	1	0.067
Ruan ZL	1	0.067
Rubinetti S	1	0.067
Rubino A	1	0.067
Rudenko S	1	0.067
Ruiz S	1	0.067
Ryan BJ	1	0.067
Ryan JC	1	0.067
Saatchi SS	1	0.067
Sabine CL	1	0.067
Safari A	1	0.067
Salaun C	1	0.067
Sallee JB	1	0.067
Salmins K	1	0.067
Sanchez-lugo A	1	0.067
Sanchez-reales JM	1	0.067
Sanchez-roman A	1	0.067
Sandwell D	1	0.067
Sang L	1	0.067
Sannino G	1	0.067
Santee ML	1	0.067
Santos M	1	0.067
Santosh M	1	0.067
Saraceno M	1	0.067
Sasgen I	1	0.067
Savita A	1	0.067
Sawaengphokhai P	1	0.067
Saynisch J	1	0.067
Sayouri A	1	0.067
Scagliola M	1	0.067
Scaioni M	1	0.067
Scambos TA	1	0.067
Scanlon BR	1	0.067
Scarth PF	1	0.067
Schaeffer P	1	0.067
Scharffenberg MG	1	0.067
Scharroo R	1	0.067
Scheffer M	1	0.067
Schemm J	1	0.067
Schiller A	1	0.067
Schlicht A	1	0.067
Schmid C	1	0.067
Schmidtko S	1	0.067
Schmitz M	1	0.067
Schneider R	1	0.067
Schone T	1	0.067
Schrama E	1	0.067
Schrama EJO	1	0.067
Schreck CJ	1	0.067
Schreiber U	1	0.067
Schreiner WS	1	0.067
Schumacher M	1	0.067
Schumann GJP	1	0.067
Schutte F	1	0.067
Schwabe J	1	0.067
Schwartz F	1	0.067
Schwatke C	1	0.067
Scozzari A	1	0.067
Sebera J	1	0.067
Seitz K	1	0.067
Semedo A	1	0.067
Semenov GA	1	0.067
Send U	1	0.067
Seneviratne SI	1	0.067
Sensoy S	1	0.067
Ser-giacomi E	1	0.067
Serra N	1	0.067
Setiawan F	1	0.067
Setzer A	1	0.067
Seyler F	1	0.067
Sha Z	1	0.067
Shah R	1	0.067
Shahnewaz SM	1	0.067
Shakun L	1	0.067
Shang SL	1	0.067
Shang YX	1	0.067
Shangguan DH	1	0.067
Shao CX	1	0.067
Shao JY	1	0.067
Shao LJ	1	0.067
Shao QL	1	0.067
Shao RL	1	0.067
Shao Y	1	0.067
Shao ZD	1	0.067
Sharifi MA	1	0.067
Sharma R	1	0.067
Sharp M	1	0.067
Shen JQ	1	0.067
Shen SSP	1	0.067
Shen T	1	0.067
Shen WJ	1	0.067
Shen XR	1	0.067
Shen YJ	1	0.067
Shen YZ	1	0.067
Shen Z	1	0.067
Shen ZF	1	0.067
Sheng H	1	0.067
Sheng LF	1	0.067
Sheng PX	1	0.067
Sheng YX	1	0.067
Sherwood R	1	0.067
Shi BW	1	0.067
Shi GY	1	0.067
Shi JK	1	0.067
Shi JR	1	0.067
Shi L	1	0.067
Shi MC	1	0.067
Shi RM	1	0.067
Shi T	1	0.067
Shi TT	1	0.067
Shi WQ	1	0.067
Shi XG	1	0.067
Shi XJ	1	0.067
Shi YF	1	0.067
Shi ZJ	1	0.067
Shi ZL	1	0.067
Shiffer NV	1	0.067
Shiklomanov NI	1	0.067
Shrestha AB	1	0.067
Shriver J	1	0.067
Shriver JF	1	0.067
Shu L	1	0.067
Shupe MD	1	0.067
Si ZS	1	0.067
Siddique-e-akbor AH	1	0.067
Siddiqui O	1	0.067
Siegel DA	1	0.067
Siegert MJ	1	0.067
Siemes C	1	0.067
Sima F	1	0.067
Simmons AJ	1	0.067
Simons W	1	0.067
Simonsen SB	1	0.067
Singh SK	1	0.067
Siswanto E	1	0.067
Slater T	1	0.067
Slobbe DC	1	0.067
Smeed DA	1	0.067
Smeets CJPP	1	0.067
Smith C	1	0.067
Smith LC	1	0.067
Smith SL	1	0.067
Smith TM	1	0.067
Smith W	1	0.067
Smith WO	1	0.067
Sneed M	1	0.067
Soares S	1	0.067
Sohn BJ	1	0.067
Sohn HG	1	0.067
Sokolovskiy M	1	0.067
Solomon SC	1	0.067
Song B	1	0.067
Song CY	1	0.067
Song D	1	0.067
Song H	1	0.067
Song J	1	0.067
Song JB	1	0.067
Song MF	1	0.067
Song PJ	1	0.067
Song QJ	1	0.067
Song S	1	0.067
Song WJ	1	0.067
Song XZ	1	0.067
Song Y	1	0.067
Song YT	1	0.067
Songhua Y	1	0.067
Sosnica K	1	0.067
Soudarin L	1	0.067
Soulat F	1	0.067
Sousa A	1	0.067
Spatar C	1	0.067
Spence JM	1	0.067
Sprain M	1	0.067
Squire V	1	0.067
Srinivasan M	1	0.067
Srivastava AK	1	0.067
Srivastava PK	1	0.067
Srokosz M	1	0.067
Stackhouse Jr PW	1	0.067
Stanev E	1	0.067
Staneva J	1	0.067
Steinbrecht W	1	0.067
Steindorfer M	1	0.067
Stella JL	1	0.067
Stephens G	1	0.067
Stephenson K	1	0.067
Stephenson TS	1	0.067
Steunou N	1	0.067
Stewart JS	1	0.067
Stopa J	1	0.067
Stopad JE	1	0.067
Storto A	1	0.067
Stouffer RJ	1	0.067
Strahan S	1	0.067
Strandberg J	1	0.067
Streletskiy DA	1	0.067
Sturze A	1	0.067
Su B	1	0.067
Su Q	1	0.067
Su Y	1	0.067
Su YC	1	0.067
Su ZB	1	0.067
Suchodolski T	1	0.067
Suhardiman A	1	0.067
Sui DD	1	0.067
Sui T	1	0.067
Sui WY	1	0.067
Sui Y	1	0.067
Sumaryono M	1	0.067
Sun AY	1	0.067
Sun BJ	1	0.067
Sun BN	1	0.067
Sun CH	1	0.067
Sun CJ	1	0.067
Sun CP	1	0.067
Sun FD	1	0.067
Sun GT	1	0.067
Sun H	1	0.067
Sun HQ	1	0.067
Sun HY	1	0.067
Sun JM	1	0.067
Sun JP	1	0.067
Sun JR	1	0.067
Sun ST	1	0.067
Sun WF	1	0.067
Sun WJ	1	0.067
Sun WZ	1	0.067
Sun X	1	0.067
Sun XC	1	0.067
Sun XJ	1	0.067
Sun XY	1	0.067
Sun YX	1	0.067
Sun Z	1	0.067
Sun ZB	1	0.067
Sun ZL	1	0.067
Sun ZQ	1	0.067
Sun ZW	1	0.067
Sunarso S	1	0.067
Svehla D	1	0.067
Swain D	1	0.067
Swart S	1	0.067
Sweet W	1	0.067
Sylvestre-baron A	1	0.067
Tabibi S	1	0.067
Taburet N	1	0.067
Taguchi B	1	0.067
Taguchi E	1	0.067
Tahir AA	1	0.067
Tailleux R	1	0.067
Takayama K	1	0.067
Tal E	1	0.067
Talley LD	1	0.067
Tamar G	1	0.067
Tamura H	1	0.067
Tan B	1	0.067
Tan C	1	0.067
Tan KY	1	0.067
Tan NZ	1	0.067
Tan YK	1	0.067
Tan ZG	1	0.067
Tanaka Y	1	0.067
Tang B	1	0.067
Tang DL	1	0.067
Tang GS	1	0.067
Tang HH	1	0.067
Tang HJ	1	0.067
Tang J	1	0.067
Tang JK	1	0.067
Tang JW	1	0.067
Tang K	1	0.067
Tang MC	1	0.067
Tang Q	1	0.067
Tang R	1	0.067
Tang XH	1	0.067
Tangdamrongsub N	1	0.067
Tao AF	1	0.067
Tao AQ	1	0.067
Tao BY	1	0.067
Tao DL	1	0.067
Tao GX	1	0.067
Tao MW	1	0.067
Tao T	1	0.067
Tao W	1	0.067
Tao X	1	0.067
Tapley B	1	0.067
Tarpanelli A	1	0.067
Tateyama K	1	0.067
Tavernier G	1	0.067
Taylor KE	1	0.067
Taylor MA	1	0.067
Tedesco M	1	0.067
Tesemma Z	1	0.067
Testut L	1	0.067
Thakur PK	1	0.067
Thibaut P	1	0.067
Thieblemont R	1	0.067
Thomas AC	1	0.067
Thompson P	1	0.067
Thomson J	1	0.067
Thorne PW	1	0.067
Tian BS	1	0.067
Tian JL	1	0.067
Tian LD	1	0.067
Tian LX	1	0.067
Tian MZ	1	0.067
Tian S	1	0.067
Tian SQ	1	0.067
Tian XR	1	0.067
Tian Y	1	0.067
Tian YX	1	0.067
Tian Z	1	0.067
Tian ZX	1	0.067
Tintore J	1	0.067
Tison C	1	0.067
Tjernstrom M	1	0.067
Tkalich P	1	0.067
Tobin I	1	0.067
Tobin S	1	0.067
Tonboe RT	1	0.067
Toney C	1	0.067
Tong YD	1	0.067
Toole JM	1	0.067
Tottrup C	1	0.067
Toulany B	1	0.067
Tourain C	1	0.067
Tourian MJ	1	0.067
Townsend B	1	0.067
Trachte K	1	0.067
Tran N	1	0.067
Travis S	1	0.067
Tregoning P	1	0.067
Treguier AM	1	0.067
Trewin BC	1	0.067
Trigo R	1	0.067
Trilles S	1	0.067
Tripolitsiotis A	1	0.067
Trotman AR	1	0.067
Tsimplis M	1	0.067
Tsimplis MN	1	0.067
Tsujino H	1	0.067
Tu K	1	0.067
Tu MH	1	0.067
Tu QG	1	0.067
Tucholke B	1	0.067
Tuo PF	1	0.067
Tuozzolo S	1	0.067
Tziavos IN	1	0.067
Ubelmann C	1	0.067
Uboldi F	1	0.067
Uhrich P	1	0.067
Umgiesser G	1	0.067
Uotila P	1	0.067
Vachon P	1	0.067
Valdivieso M	1	0.067
Van Dam T	1	0.067
